SEG_ID,START_POINT,END_POINT,COUNT
244.0,POINT (466271.5 4434593.7),POINT (466273.6 4434578.2),30
244.0,POINT (466273.6 4434578.2),POINT (466271.5 4434593.7),3
245.0,POINT (466266.7 4434635.1),POINT (466271.5 4434593.7),34
245.0,POINT (466271.5 4434593.7),POINT (466266.7 4434635.1),3
246.0,POINT (466264.3 4434655.5),POINT (466266.7 4434635.1),34
246.0,POINT (466266.7 4434635.1),POINT (466264.3 4434655.5),4
247.0,POINT (466263.3 4434664.2),POINT (466264.3 4434655.5),4
247.0,POINT (466264.3 4434655.5),POINT (466263.3 4434664.2),4
248.0,POINT (466263.3 4434664.2),POINT (466254.1 4434743.6),4
249.0,POINT (466253.1 4434752.3),POINT (466254.1 4434743.6),1
249.0,POINT (466254.1 4434743.6),POINT (466253.1 4434752.3),9
250.0,POINT (466253.1 4434752.3),POINT (466252.1 4434761),2
251.0,POINT (466252.1 4434761),POINT (466247.5 4434800.7),1
252.0,POINT (466247.5 4434800.7),POINT (466287.2 4434805.3),7
252.0,POINT (466287.1630783919 4434805.319056097),POINT (466247.4531643754 4434800.719638864),1
252.0,POINT (466287.2 4434805.3),POINT (466247.5 4434800.7),48
253.0,POINT (466367 4434814.6),POINT (466287.2 4434805.3),35
254.0,POINT (466763.87081408035 4434860.542780777),POINT (466367.0303042494 4434814.568970785),99
255.0,POINT (466853.5 4434871),POINT (466763.9 4434860.5),62
256.0,POINT (466853.4872920625 4434871.034310196),POINT (466937.31163196545 4434880.61814896),1
256.0,POINT (466853.5 4434871),POINT (466937.3 4434880.6),1
256.0,POINT (466937.3 4434880.6),POINT (466853.5 4434871),41
256.0,POINT (466937.31163196545 4434880.61814896),POINT (466853.4872920625 4434871.034310196),34
257.0,POINT (466937.3 4434880.6),POINT (466989.6 4434886.7),1
257.0,POINT (466989.5974237984 4434886.673828706),POINT (466937.31163196545 4434880.61814896),74
257.0,POINT (466989.6 4434886.7),POINT (466937.3 4434880.6),24
258.0,POINT (467074.7 4434896.5),POINT (466989.6 4434886.7),13
260.0,POINT (467128.7 4434853.7),POINT (467140 4434756.9),23
260.0,POINT (467128.746889391 4434853.728966918),POINT (467139.98340562545 4434756.9084768705),7
261.0,POINT (467140 4434756.9),POINT (467142.9 4434731.8),52
262.0,POINT (467142.8934337329 4434731.837003887),POINT (467150.9606605759 4434662.3248933125),3
262.0,POINT (467142.9 4434731.8),POINT (467151 4434662.3),49
263.0,POINT (467151 4434662.3),POINT (467153.2 4434643.4),52
264.0,POINT (467153.2 4434643.4),POINT (467161.2 4434573.9),52
265.0,POINT (467161.2 4434573.9),POINT (467164.3 4434547.6),52
266.0,POINT (467164.2715571821 4434547.629921887),POINT (467172.33877336327 4434478.117747208),1
266.0,POINT (467164.3 4434547.6),POINT (467172.3 4434478.1),51
267.0,POINT (467172.3 4434478.1),POINT (467174.3 4434461.5),52
268.0,POINT (467174.3 4434461.5),POINT (467185.8 4434362.2),25
270.0,POINT (467208.6 4434166.1),POINT (467197.2 4434264),1
271.0,POINT (467221.2 4434057.1),POINT (467208.6 4434166.1),2
274.0,POINT (467145.5 4433864.4),POINT (467181.3 4433918.8),3
275.0,POINT (467107.3853781894 4433776.339808971),POINT (467145.4727010643 4433864.448281638),5
276.0,POINT (467145.4727010643 4433864.448281638),POINT (467147.007199849 4433917.658144763),1
276.0,POINT (467145.5 4433864.4),POINT (467147 4433917.7),1
276.0,POINT (467147 4433917.7),POINT (467145.5 4433864.4),5
277.0,POINT (467181.2623873567 4433918.848853005),POINT (467221.2012272822 4434057.087491177),2
277.0,POINT (467221.2012272822 4434057.087491177),POINT (467181.2623873567 4433918.848853005),2
278.0,POINT (467147 4433917.7),POINT (467181.3 4433918.8),1
278.0,POINT (467181.3 4433918.8),POINT (467147 4433917.7),2
280.0,POINT (467112.3678053552 4433932.644942481),POINT (467147.007199849 4433917.658144763),1
280.0,POINT (467112.4 4433932.6),POINT (467147 4433917.7),4
280.0,POINT (467147 4433917.7),POINT (467112.4 4433932.6),2
280.0,POINT (467147.007199849 4433917.658144763),POINT (467112.3678053552 4433932.644942481),2
281.0,POINT (467096.8 4433939.4),POINT (467112.4 4433932.6),4
281.0,POINT (467112.4 4433932.6),POINT (467096.8 4433939.4),2
282.0,POINT (467093.5 4433940.8),POINT (467096.8 4433939.4),4
282.0,POINT (467096.8 4433939.4),POINT (467093.5 4433940.8),3
283.0,POINT (467034.9 4433966.2),POINT (467093.5 4433940.8),5
283.0,POINT (467034.9405510491 4433966.196631841),POINT (467093.47986251954 4433940.816845676),1
283.0,POINT (467093.47986251954 4433940.816845676),POINT (467034.9405510491 4433966.196631841),2
283.0,POINT (467093.5 4433940.8),POINT (467034.9 4433966.2),3
284.0,POINT (467026.8 4433969.5),POINT (467034.9 4433966.2),6
284.0,POINT (467034.9 4433966.2),POINT (467026.8 4433969.5),5
285.0,POINT (467023.5 4433970.9),POINT (467026.8 4433969.5),7
285.0,POINT (467026.8 4433969.5),POINT (467023.5 4433970.9),7
286.0,POINT (466957.7 4434013.4),POINT (466992.6 4433985.9),9
286.0,POINT (466992.6 4433985.9),POINT (466957.7 4434013.4),4
287.0,POINT (466927 4434050.8),POINT (466957.7 4434013.4),11
287.0,POINT (466957.7 4434013.4),POINT (466927 4434050.8),4
288.0,POINT (466913.2 4434074.5),POINT (466927 4434050.8),18
288.0,POINT (466927 4434050.8),POINT (466913.2 4434074.5),8
289.0,POINT (466902.9 4434096.3),POINT (466913.2 4434074.5),17
289.0,POINT (466913.2 4434074.5),POINT (466902.9 4434096.3),8
291.0,POINT (465587 4434136.6),POINT (465611.1 4433929.2),105
291.0,POINT (465611.1 4433929.2),POINT (465587 4434136.6),94
292.0,POINT (465578.3 4434211.8),POINT (465587 4434136.6),90
292.0,POINT (465587 4434136.6),POINT (465578.3 4434211.8),4
293.0,POINT (465540.2 4434539.6),POINT (465578.3 4434211.8),89
293.0,POINT (465540.2015036065 4434539.639305551),POINT (465578.26488529425 4434211.771173291),1
293.0,POINT (465578.3 4434211.8),POINT (465540.2 4434539.6),3
294.0,POINT (465535 4434584.9),POINT (465540.2 4434539.6),89
294.0,POINT (465540.2 4434539.6),POINT (465535 4434584.9),3
295.0,POINT (465530.9 4434619.6),POINT (465535 4434584.9),89
295.0,POINT (465535 4434584.9),POINT (465530.9 4434619.6),3
296.0,POINT (465526.9 4434654.4),POINT (465530.9 4434619.6),89
296.0,POINT (465530.9 4434619.6),POINT (465526.9 4434654.4),4
297.0,POINT (465523.7 4434681.7),POINT (465526.9 4434654.4),90
297.0,POINT (465526.9 4434654.4),POINT (465523.7 4434681.7),4
298.0,POINT (465520.5 4434709.6),POINT (465523.7 4434681.7),90
298.0,POINT (465523.7 4434681.7),POINT (465520.5 4434709.6),4
299.0,POINT (465519.7 4434716.4),POINT (465520.5 4434709.6),90
299.0,POINT (465520.5 4434709.6),POINT (465519.7 4434716.4),3
300.0,POINT (465515.7 4434751.2),POINT (465519.7 4434716.4),90
300.0,POINT (465519.7 4434716.4),POINT (465515.7 4434751.2),3
301.0,POINT (465514.7 4434759.1),POINT (465515.7 4434751.2),95
301.0,POINT (465515.7 4434751.2),POINT (465514.7 4434759.1),3
302.0,POINT (465508.98574779276 4434808.523615358),POINT (465514.7268654462 4434759.071043266),5
302.0,POINT (465509 4434808.5),POINT (465514.7 4434759.1),90
302.0,POINT (465514.7 4434759.1),POINT (465509 4434808.5),3
303.0,POINT (465503.2 4434858),POINT (465509 4434808.5),90
303.0,POINT (465503.244624123 4434857.976085477),POINT (465508.98574779276 4434808.523615358),7
303.0,POINT (465509 4434808.5),POINT (465503.2 4434858),3
304.0,POINT (465500.4 4434882.8),POINT (465503.2 4434858),98
304.0,POINT (465503.2 4434858),POINT (465500.4 4434882.8),3
305.0,POINT (465491.2 4434961.8),POINT (465500.4 4434882.8),98
305.0,POINT (465500.4 4434882.8),POINT (465491.2 4434961.8),3
306.0,POINT (465486.7887425162 4434998.9784681965),POINT (465491.1931575723 4434961.796037793),25
306.0,POINT (465486.8 4434999),POINT (465491.2 4434961.8),77
306.0,POINT (465491.2 4434961.8),POINT (465486.8 4434999),2
307.0,POINT (465478.7 4435068.5),POINT (465486.8 4434999),96
307.0,POINT (465478.7216090327 4435068.490663042),POINT (465486.7887425162 4434998.9784681965),5
307.0,POINT (465486.8 4434999),POINT (465478.7 4435068.5),2
308.0,POINT (465475.9 4435092.3),POINT (465478.7 4435068.5),102
308.0,POINT (465478.7 4435068.5),POINT (465475.9 4435092.3),2
309.0,POINT (465467.9 4435162.2),POINT (465475.9 4435092.3),100
309.0,POINT (465467.9373516161 4435162.173955694),POINT (465475.94732197095 4435092.262043202),2
309.0,POINT (465475.9 4435092.3),POINT (465467.9 4435162.2),2
310.0,POINT (465465.1 4435186.3),POINT (465467.9 4435162.2),102
310.0,POINT (465467.9 4435162.2),POINT (465465.1 4435186.3),2
311.0,POINT (465456.4 4435261.3),POINT (465465.1 4435186.3),98
311.0,POINT (465456.4329014579 4435261.299213881),POINT (465465.1419924982 4435186.2594782915),3
311.0,POINT (465465.1 4435186.3),POINT (465456.4 4435261.3),2
312.0,POINT (465454.3 4435278.8),POINT (465456.4 4435261.3),102
312.0,POINT (465456.4 4435261.3),POINT (465454.3 4435278.8),2
313.0,POINT (465446.27917908784 4435348.786259105),POINT (465454.3102140464 4435278.834630901),2
313.0,POINT (465446.3 4435348.8),POINT (465454.3 4435278.8),100
313.0,POINT (465454.3 4435278.8),POINT (465446.3 4435348.8),2
314.0,POINT (465443.5 4435372.1),POINT (465446.3 4435348.8),102
314.0,POINT (465446.3 4435348.8),POINT (465443.5 4435372.1),2
315.0,POINT (465435.4 4435442.4),POINT (465443.5 4435372.1),100
315.0,POINT (465435.4072325621 4435442.443553565),POINT (465443.4840660803 4435372.12023031),2
315.0,POINT (465443.5 4435372.1),POINT (465435.4 4435442.4),2
316.0,POINT (465431.29364701454 4435478.276539389),POINT (465435.4072325621 4435442.443553565),10
316.0,POINT (465431.3 4435478.3),POINT (465435.4 4435442.4),92
316.0,POINT (465435.4 4435442.4),POINT (465431.3 4435478.3),2
317.0,POINT (465422.1 4435557.7),POINT (465431.3 4435478.3),102
317.0,POINT (465431.3 4435478.3),POINT (465422.1 4435557.7),2
318.0,POINT (465414.8 4435619.9),POINT (465422.1 4435557.7),44
318.0,POINT (465414.81364590395 4435619.901267415),POINT (465422.0743908994 4435557.717881819),57
318.0,POINT (465422.0743908994 4435557.717881819),POINT (465414.81364590395 4435619.901267415),1
318.0,POINT (465422.1 4435557.7),POINT (465414.8 4435619.9),1
319.0,POINT (465403.8648042884 4435714.239261564),POINT (465414.81364590395 4435619.901267415),92
319.0,POINT (465403.9 4435714.2),POINT (465414.8 4435619.9),10
319.0,POINT (465414.81364590395 4435619.901267415),POINT (465403.8648042884 4435714.239261564),1
320.0,POINT (465392.6 4435810.9),POINT (465403.9 4435714.2),7
320.0,POINT (465392.6411485942 4435810.940535545),POINT (465403.8648042884 4435714.239261564),95
320.0,POINT (465403.8648042884 4435714.239261564),POINT (465392.6411485942 4435810.940535545),1
321.0,POINT (465381.1 4435910),POINT (465392.6 4435810.9),3
321.0,POINT (465381.1440357156 4435910.006220397),POINT (465392.6411485942 4435810.940535545),98
321.0,POINT (465392.6411485942 4435810.940535545),POINT (465381.1440357156 4435910.006220397),1
322.0,POINT (465338.9 4436008.9),POINT (465381.1 4435910),1
322.0,POINT (465338.93168622255 4436008.86544434),POINT (465381.1440357156 4435910.006220397),100
322.0,POINT (465381.1440357156 4435910.006220397),POINT (465338.93168622255 4436008.86544434),1
323.0,POINT (465257.436418036 4435895.678039214),POINT (465381.1440357156 4435910.0062204),1
324.0,POINT (465268.93333058804 4435796.613067901),POINT (465392.6411485942 4435810.940535545),1
325.0,POINT (465242.80132862274 4435695.585289858),POINT (465403.8648042884 4435714.239261564),2
326.0,POINT (465701.7 4433928.9),POINT (465727.1 4433902.4),1
328.0,POINT (465688.29518576246 4434044.073383994),POINT (465701.66385592055 4433928.881377203),1
329.0,POINT (465679.1 4434123.5),POINT (465688.3 4434044.1),1
330.0,POINT (465677.2 4434139.5),POINT (465679.1 4434123.5),1
331.0,POINT (465672.3 4434181.5),POINT (465677.2 4434139.5),1
332.0,POINT (465668.3 4434216.1),POINT (465672.3 4434181.5),1
333.0,POINT (465658.3 4434302.3),POINT (465668.3 4434216.1),16
333.0,POINT (465668.3 4434216.1),POINT (465658.3 4434302.3),90
334.0,POINT (465649.1 4434381.7),POINT (465658.3 4434302.3),17
334.0,POINT (465658.3 4434302.3),POINT (465649.1 4434381.7),90
335.0,POINT (465624.3 4434595.2),POINT (465649.1 4434381.7),2
335.0,POINT (465624.3330119159 4434595.207571439),POINT (465649.11255840585 4434381.699642854),14
335.0,POINT (465649.1 4434381.7),POINT (465624.3 4434595.2),33
336.0,POINT (465616.3 4434664.7),POINT (465624.3 4434595.2),58
336.0,POINT (465624.3 4434595.2),POINT (465616.3 4434664.7),33
337.0,POINT (465613.1 4434692),POINT (465616.3 4434664.7),64
337.0,POINT (465616.3 4434664.7),POINT (465613.1 4434692),33
338.0,POINT (465605 4434761.5),POINT (465613.1 4434692),58
338.0,POINT (465613.1 4434692),POINT (465605 4434761.5),33
339.0,POINT (465601.2823612513 4434796.55282883),POINT (465605.02954493 4434761.531411694),8
339.0,POINT (465601.3 4434796.6),POINT (465605 4434761.5),45
339.0,POINT (465605 4434761.5),POINT (465601.3 4434796.6),27
339.0,POINT (465605.02954493 4434761.531411694),POINT (465601.2823612513 4434796.55282883),1
340.0,POINT (465589.7940576486 4434892.811745068),POINT (465601.2823612513 4434796.55282883),33
340.0,POINT (465589.8 4434892.8),POINT (465601.3 4434796.6),19
340.0,POINT (465601.3 4434796.6),POINT (465589.8 4434892.8),2
341.0,POINT (465580.6 4434972.2),POINT (465589.8 4434892.8),22
341.0,POINT (465589.8 4434892.8),POINT (465580.6 4434972.2),2
342.0,POINT (465528.5757025648 4435420.314798648),POINT (465580.57573631126 4434972.243684195),21
342.0,POINT (465528.6 4435420.3),POINT (465580.6 4434972.2),1
342.0,POINT (465580.57573631126 4434972.243684195),POINT (465528.5757025648 4435420.314798648),2
342.0,POINT (465580.6 4434972.2),POINT (465528.6 4435420.3),1
343.0,POINT (465520.6 4435488.6),POINT (465528.6 4435420.3),18
343.0,POINT (465520.6478152815 4435488.627394525),POINT (465528.5757025648 4435420.314798648),3
343.0,POINT (465528.6 4435420.3),POINT (465520.6 4435488.6),2
344.0,POINT (465511.4 4435568.1),POINT (465520.6 4435488.6),21
344.0,POINT (465520.6 4435488.6),POINT (465511.4 4435568.1),2
345.0,POINT (465438.6725904476 4436026.144371111),POINT (465511.42864753306 4435568.066626973),21
345.0,POINT (465511.42864753306 4435568.066626973),POINT (465438.6725904476 4436026.144371111),4
346.0,POINT (465413.7 4436067.6),POINT (465438.7 4436026.1),11
346.0,POINT (465438.6725904457 4436026.144371111),POINT (465413.7427024422 4436067.64630547),1
346.0,POINT (465438.7 4436026.1),POINT (465413.7 4436067.6),1
347.0,POINT (465401.7 4436097.5),POINT (465413.7 4436067.6),14
347.0,POINT (465413.7 4436067.6),POINT (465401.7 4436097.5),3
348.0,POINT (465391.3 4436186.8),POINT (465401.7 4436097.5),11
348.0,POINT (465401.7 4436097.5),POINT (465391.3 4436186.8),3
349.0,POINT (465385.37054939475 4436238.119518951),POINT (465391.32371816225 4436186.823418785),7
349.0,POINT (465385.4 4436238.1),POINT (465391.3 4436186.8),5
349.0,POINT (465391.3 4436186.8),POINT (465385.4 4436238.1),2
349.0,POINT (465391.32371816225 4436186.823418785),POINT (465385.37054939475 4436238.119518951),2
350.0,POINT (465374.782692031 4436329.353901282),POINT (465385.37054939475 4436238.119518951),6
350.0,POINT (465374.8 4436329.4),POINT (465385.4 4436238.1),6
350.0,POINT (465385.37054939475 4436238.119518951),POINT (465374.782692031 4436329.353901282),1
350.0,POINT (465385.4 4436238.1),POINT (465374.8 4436329.4),3
351.0,POINT (465369.6 4436374),POINT (465374.8 4436329.4),12
351.0,POINT (465374.8 4436329.4),POINT (465369.6 4436374),5
352.0,POINT (465363.07069049217 4436430.271150196),POINT (465369.60102558695 4436374.003212189),5
352.0,POINT (465363.1 4436430.3),POINT (465369.6 4436374),7
352.0,POINT (465369.6 4436374),POINT (465363.1 4436430.3),5
352.0,POINT (465369.60102558695 4436374.003212189),POINT (465363.07069049217 4436430.271150196),13
353.0,POINT (465352.4507201975 4436521.783723656),POINT (465363.07069049217 4436430.271150196),3
353.0,POINT (465352.5 4436521.8),POINT (465363.1 4436430.3),8
353.0,POINT (465363.07069049217 4436430.271150196),POINT (465352.4507201975 4436521.783723656),6
353.0,POINT (465363.1 4436430.3),POINT (465352.5 4436521.8),9
354.0,POINT (465322.4817202473 4436780.017084515),POINT (465352.4507201975 4436521.783723656),11
354.0,POINT (465352.4507201975 4436521.783723656),POINT (465322.4817202473 4436780.017084515),16
355.0,POINT (465312.1 4436869.4),POINT (465322.5 4436780),7
355.0,POINT (465322.5 4436780),POINT (465312.1 4436869.4),16
356.0,POINT (465297.0650806781 4436999.029927211),POINT (465312.10980813764 4436869.389939504),7
356.0,POINT (465312.10980813764 4436869.389939504),POINT (465297.0650806781 4436999.029927211),16
357.0,POINT (465288.9 4437069.1),POINT (465297.1 4436999),5
357.0,POINT (465297.1 4436999),POINT (465288.9 4437069.1),9
358.0,POINT (465286.6 4437088.9),POINT (465288.9 4437069.1),5
358.0,POINT (465288.9 4437069.1),POINT (465286.6 4437088.9),23
359.0,POINT (465276.1 4437179.7),POINT (465286.6 4437088.9),2
359.0,POINT (465286.6 4437088.9),POINT (465276.1 4437179.7),12
360.0,POINT (465276.1 4437179.7),POINT (465265.3 4437273),5
369.0,POINT (466996.35093597695 4434391.840275075),POINT (467138.46102768835 4434408.2736784145),23
369.0,POINT (466996.4 4434391.8),POINT (467138.5 4434408.3),7
369.0,POINT (467138.46102768835 4434408.2736784145),POINT (466996.35093597695 4434391.840275075),2
370.0,POINT (467138.5 4434408.3),POINT (467221.2 4434417.9),27
371.0,POINT (467231.817571301 4435699.573517494),POINT (467221.16786750685 4434417.852757864),1
381.0,POINT (466975.1 4437911.3),POINT (466963.4 4438011.5),7
400.0,POINT (466472.4453006694 4438640.541896474),POINT (466468.63588158507 4438673.367244577),1
401.0,POINT (466473.4 4438632.4),POINT (466472.4 4438640.5),1
402.0,POINT (466473.3884332804 4438632.415025804),POINT (466482.0104064075 4438558.12042525),1
402.0,POINT (466482.0104064075 4438558.12042525),POINT (466473.3884332804 4438632.415025804),1
403.0,POINT (466482 4438558.1),POINT (466483 4438550),1
403.0,POINT (466483 4438550),POINT (466482 4438558.1),1
404.0,POINT (466482.9535650788 4438549.993330011),POINT (466492.49746902287 4438467.754552316),1
404.0,POINT (466492.49746902287 4438467.754552316),POINT (466482.9535650788 4438549.993330011),2
405.0,POINT (466492.5 4438467.8),POINT (466493.4 4438459.6),1
405.0,POINT (466493.4 4438459.6),POINT (466492.5 4438467.8),2
406.0,POINT (466493.44063151255 4438459.627424179),POINT (466645.30104043894 4438174.135282319),1
406.0,POINT (466645.30104043894 4438174.135282319),POINT (466493.44063151255 4438459.627424179),3
407.0,POINT (466645.3 4438174.1),POINT (466656.5 4438077.3),1
407.0,POINT (466656.5 4438077.3),POINT (466645.3 4438174.1),3
408.0,POINT (466656.5 4438077.3),POINT (466668.3 4437975.5),1
408.0,POINT (466668.3 4437975.5),POINT (466656.5 4438077.3),4
409.0,POINT (466668.34983235877 4437975.529968632),POINT (466679.7422392629 4437877.364626398),1
409.0,POINT (466679.7 4437877.4),POINT (466668.3 4437975.5),1
409.0,POINT (466679.7422392629 4437877.364626398),POINT (466668.34983235877 4437975.529968632),6
410.0,POINT (466679.7 4437877.4),POINT (466691.2 4437778.4),1
410.0,POINT (466691.2 4437778.4),POINT (466679.7 4437877.4),5
411.0,POINT (466691.2275713254 4437778.39857276),POINT (466702.8806173252 4437677.987372724),1
411.0,POINT (466702.8806173252 4437677.987372724),POINT (466691.2275713254 4437778.39857276),7
411.0,POINT (466702.9 4437678),POINT (466691.2 4437778.4),6
412.0,POINT (466702.9 4437678),POINT (466704.7 4437662.2),1
412.0,POINT (466704.7 4437662.2),POINT (466702.9 4437678),13
413.0,POINT (466704.7 4437662.2),POINT (466715.9 4437565.4),1
413.0,POINT (466715.9 4437565.4),POINT (466704.7 4437662.2),6
413.0,POINT (466715.94546565786 4437565.410864474),POINT (466704.7091510063 4437662.231384004),7
414.0,POINT (466715.94546565786 4437565.410864474),POINT (466745.80852464214 4437308.078411087),1
414.0,POINT (466745.80852464214 4437308.078411087),POINT (466715.94546565786 4437565.410864474),13
415.0,POINT (466745.8 4437308.1),POINT (466749.7 4437274.8),1
415.0,POINT (466749.7 4437274.8),POINT (466745.8 4437308.1),13
416.0,POINT (466749.7 4437274.8),POINT (466759.7 4437188),1
416.0,POINT (466759.7 4437188),POINT (466749.7 4437274.8),2
416.0,POINT (466759.7394924192 4437188.049558887),POINT (466749.6679635942 4437274.823321568),11
